Algorithm,Type,Security Level,Key Generation (ms),Key Gen Std (ms),Public Key Size (bytes),Secret Key Size (bytes),Message Size (bytes),Signing (ms),Sign Std (ms),Verification (ms),Verify Std (ms),Signature Size (bytes),Family
SPHINCS+-SHA2-256f-simple,Post-Quantum,5,60.32116889953613,0.04682331944871174,64,0,1048576,1254.8105096817017,0.1671460672431219,46.88699007034302,0.4951571178558728,49856,SPHINCS+
SPHINCS+-SHA2-256s-simple,Post-Quantum,5,965.5769968032837,0.49162399803399415,64,0,1024,11830.021724700928,12.2967681564208,16.157381534576416,0.4006903603096521,29792,SPHINCS+
SPHINCS+-SHA2-256s-simple,Post-Quantum,5,965.5769968032837,0.49162399803399415,64,0,10240,11829.722700119019,8.094687339053861,16.310980319976807,0.3787182256377036,29792,SPHINCS+
SPHINCS+-SHA2-256s-simple,Post-Quantum,5,965.5769968032837,0.49162399803399415,64,0,102400,11832.433125972748,12.916504559000423,17.5532865524292,0.3673198009400941,29792,SPHINCS+
SPHINCS+-SHA2-256s-simple,Post-Quantum,5,965.5769968032837,0.49162399803399415,64,0,1048576,11852.667689323425,11.869674578958728,30.68742036819458,0.40733549955452364,29792,SPHINCS+
SPHINCS+-SHAKE-128f-simple,Post-Quantum,1,14.764463901519775,0.02265301166655539,32,0,1024,343.57179164886475,0.0522865307415796,20.418975353240967,0.461422885536054,17088,SPHINCS+
SPHINCS+-SHAKE-128f-simple,Post-Quantum,1,14.764463901519775,0.02265301166655539,32,0,10240,343.9503073692322,0.05179395878247296,20.68676471710205,0.43467357796572464,17088,SPHINCS+
SPHINCS+-SHAKE-128f-simple,Post-Quantum,1,14.764463901519775,0.02265301166655539,32,0,102400,347.6906657218933,0.057304761049737425,22.726519107818604,0.5044953372986424,17088,SPHINCS+
SPHINCS+-SHAKE-128f-simple,Post-Quantum,1,14.764463901519775,0.02265301166655539,32,0,1048576,386.86822175979614,0.06839096892920113,43.03280830383301,0.4198478756593557,17088,SPHINCS+
SPHINCS+-SHAKE-128s-simple,Post-Quantum,1,939.7244453430176,0.12143757587043923,32,0,1024,7131.375267505646,0.19771294397858696,7.132961750030518,0.27833777673182974,7856,SPHINCS+
SPHINCS+-SHAKE-128s-simple,Post-Quantum,1,939.7244453430176,0.12143757587043923,32,0,10240,7131.659495830536,0.2413955143715155,7.363452911376953,0.2579191963834449,7856,SPHINCS+
SPHINCS+-SHAKE-128s-simple,Post-Quantum,1,939.7244453430176,0.12143757587043923,32,0,102400,7135.285065174103,0.18043806855214872,9.311604499816895,0.25166023386735825,7856,SPHINCS+
SPHINCS+-SHAKE-128s-simple,Post-Quantum,1,939.7244453430176,0.12143757587043923,32,0,1048576,7174.564940929413,0.22119963683538763,29.718968868255615,0.24372526477366052,7856,SPHINCS+
SPHINCS+-SHAKE-192f-simple,Post-Quantum,3,21.651287078857422,0.027168729300781475,48,0,1024,558.2436180114746,0.10420645428759151,30.1778244972229,0.44694396234028694,35664,SPHINCS+
SPHINCS+-SHAKE-192f-simple,Post-Quantum,3,21.651287078857422,0.027168729300781475,48,0,10240,558.60759973526,0.11792991808946145,30.26484251022339,0.44427273644245924,35664,SPHINCS+
