Algorithm,Type,Security Level,Key Generation (ms),Key Gen Std (ms),Public Key Size (bytes),Secret Key Size (bytes),Message Size (bytes),Signing (ms),Sign Std (ms),Verification (ms),Verify Std (ms),Signature Size (bytes),Family
cross-rsdpg-128-fast,Post-Quantum,1,0.0049741268157958984,0.0004387310646540234,54,0,1024,0.2284073829650879,0.002622083048591437,0.1343083381652832,0.0022001410646301095,12472,cross
cross-rsdpg-128-fast,Post-Quantum,1,0.0049741268157958984,0.0004387310646540234,54,0,10240,0.23894357681274414,0.003363740553159948,0.14327144622802734,0.002112235543795465,12472,cross
cross-rsdpg-128-fast,Post-Quantum,1,0.0049741268157958984,0.0004387310646540234,54,0,102400,0.3130936622619629,0.0028043123271513787,0.21839070320129395,0.002568809345534201,12472,cross
cross-rsdpg-128-fast,Post-Quantum,1,0.0049741268157958984,0.0004387310646540234,54,0,1048576,1.1020448207855225,0.18568976737498866,1.007666826248169,0.23155612870398645,12472,cross
cross-rsdpg-128-small,Post-Quantum,1,0.004988193511962891,0.00048463618507667625,54,0,1024,1.5770349502563477,0.02588596485305767,0.9026176929473877,0.013340607980955207,7956,cross
cross-rsdpg-128-small,Post-Quantum,1,0.004988193511962891,0.00048463618507667625,54,0,10240,1.5814402103424072,0.02698574927061781,0.908259391784668,0.012888851370281373,7956,cross
cross-rsdpg-128-small,Post-Quantum,1,0.004988193511962891,0.00048463618507667625,54,0,102400,1.6524779796600342,0.02398693881798155,0.9830989837646484,0.011748789918466698,7956,cross
cross-rsdpg-128-small,Post-Quantum,1,0.004988193511962891,0.00048463618507667625,54,0,1048576,2.434746742248535,0.025300872869370643,1.75893235206604,0.013274982893880584,7956,cross
cross-rsdpg-192-balanced,Post-Quantum,3,0.009167909622192383,0.0006432792620877346,83,0,1024,0.5951061248779297,0.0067262223606229495,0.36362743377685547,0.005257760029583402,23380,cross
cross-rsdpg-192-balanced,Post-Quantum,3,0.009167909622192383,0.0006432792620877346,83,0,10240,0.6099770069122314,0.009094038960408531,0.3767740726470947,0.006367918678159225,23380,cross
cross-rsdpg-192-balanced,Post-Quantum,3,0.009167909622192383,0.0006432792620877346,83,0,102400,0.698185920715332,0.009234536004968647,0.46769237518310547,0.005885391788707889,23380,cross
cross-rsdpg-192-balanced,Post-Quantum,3,0.009167909622192383,0.0006432792620877346,83,0,1048576,1.6515133380889893,0.01222284510633996,1.4173266887664795,0.009035820061273145,23380,cross
cross-rsdpg-192-fast,Post-Quantum,3,0.009143590927124023,0.0006760248975545985,83,0,1024,0.45619916915893555,0.005807468226911029,0.28296661376953125,0.004373099132867063,27404,cross
cross-rsdpg-192-fast,Post-Quantum,3,0.009143590927124023,0.0006760248975545985,83,0,10240,0.46961092948913574,0.0060438781517311,0.29404234886169434,0.004582372782143773,27404,cross
cross-rsdpg-192-fast,Post-Quantum,3,0.009143590927124023,0.0006760248975545985,83,0,102400,0.5660820007324219,0.09695936224601882,0.3920154571533203,0.07793035695793352,27404,cross
cross-rsdpg-192-fast,Post-Quantum,3,0.009143590927124023,0.0006760248975545985,83,0,1048576,1.5099287033081055,0.009461745771269053,1.3357961177825928,0.006128668992623394,27404,cross
cross-rsdpg-192-small,Post-Quantum,3,0.009308099746704102,0.0006880893610151856,83,0,1024,2.1662209033966064,0.07545704727672381,1.3738367557525635,0.06432256994852237,18188,cross
cross-rsdpg-192-small,Post-Quantum,3,0.009308099746704102,0.0006880893610151856,83,0,10240,2.17117977142334,0.02917271676682614,1.3782024383544922,0.01589114470089766,18188,cross
cross-rsdpg-192-small,Post-Quantum,3,0.009308099746704102,0.0006880893610151856,83,0,102400,2.2640044689178467,0.029319752030985618,1.4709687232971191,0.01584615667048575,18188,cross
cross-rsdpg-192-small,Post-Quantum,3,0.009308099746704102,0.0006880893610151856,83,0,1048576,3.216318368911743,0.03087400735181691,2.4223458766937256,0.021329198423146237,18188,cross
cross-rsdpg-256-balanced,Post-Quantum,5,0.014457464218139648,0.0008393105761305165,106,0,1024,1.0137827396392822,0.012578396261517662,0.6075897216796875,0.007912469135472562,40134,cross
cross-rsdpg-256-balanced,Post-Quantum,5,0.014457464218139648,0.0008393105761305165,106,0,10240,1.031005859375,0.44762649128229476,0.6159086227416992,0.005950065773503034,40134,cross
cross-rsdpg-256-balanced,Post-Quantum,5,0.014457464218139648,0.0008393105761305165,106,0,102400,1.1117279529571533,0.011278553046171636,0.7115302085876465,0.007461214579192452,40134,cross
cross-rsdpg-256-balanced,Post-Quantum,5,0.014457464218139648,0.0008393105761305165,106,0,1048576,2.073340892791748,0.018168479280806157,1.6767292022705078,0.013889446817110858,40134,cross
cross-rsdpg-256-fast,Post-Quantum,5,0.014835596084594727,0.0007450103744505859,106,0,1024,0.7731666564941406,0.10573487215522503,0.4815189838409424,0.06031852616517975,48938,cross
cross-rsdpg-256-fast,Post-Quantum,5,0.014835596084594727,0.0007450103744505859,106,0,10240,0.7822868824005127,0.1014262358357613,0.49235987663269043,0.062111933851080166,48938,cross
cross-rsdpg-256-fast,Post-Quantum,5,0.014835596084594727,0.0007450103744505859,106,0,102400,0.8713815212249756,0.011011276521481497,0.5845479965209961,0.006886162623009395,48938,cross
cross-rsdpg-256-fast,Post-Quantum,5,0.014835596084594727,0.0007450103744505859,106,0,1048576,1.8458850383758545,0.2411659313381213,1.554260492324829,0.18529170705615355,48938,cross
cross-rsdpg-256-small,Post-Quantum,5,0.014804840087890625,0.0009214433619845635,106,0,1024,2.761445999145508,0.03622198747332746,1.6545393466949463,0.01988600491876782,32742,cross
cross-rsdpg-256-small,Post-Quantum,5,0.014804840087890625,0.0009214433619845635,106,0,10240,2.7806146144866943,0.30324471400351244,1.673710823059082,0.34485528249838376,32742,cross
cross-rsdpg-256-small,Post-Quantum,5,0.014804840087890625,0.0009214433619845635,106,0,102400,2.8622307777404785,0.025148033736085585,1.7580854892730713,0.014494190730916148,32742,cross
cross-rsdpg-256-small,Post-Quantum,5,0.014804840087890625,0.0009214433619845635,106,0,1048576,3.8137195110321045,0.034101215981314485,2.7152609825134277,0.024470028000486636,32742,cross
RSA-2048,Classical,1,54.96700471639633,33.93439564270178,294,0,1024,1.7870583534240723,0.1635751306867077,0.059053659439086914,0.004294753714915677,256,RSA
RSA-2048,Classical,1,54.96700471639633,33.93439564270178,294,0,10240,1.7908384799957275,0.18135276926473032,0.06190681457519531,0.0038292997536913636,256,RSA
RSA-2048,Classical,1,54.96700471639633,33.93439564270178,294,0,102400,1.8287768363952637,0.11382682594459863,0.09229278564453125,0.008492820460486663,256,RSA
RSA-2048,Classical,1,54.96700471639633,33.93439564270178,294,0,1048576,2.1035876274108887,0.08263595263939608,0.38822150230407715,0.01598693775540101,256,RSA
RSA-3072,Classical,3,162.7605383992195,105.23842276978846,422,0,1024,3.8776631355285645,0.0603386970285004,0.1020975112915039,0.00551416361794713,384,RSA
RSA-3072,Classical,3,162.7605383992195,105.23842276978846,422,0,10240,3.893717050552368,0.27298216201555403,0.10533976554870605,0.006471020510215447,384,RSA
RSA-3072,Classical,3,162.7605383992195,105.23842276978846,422,0,102400,3.9204924106597905,0.2087989717918658,0.134627103805542,0.005516575797144769,384,RSA
RSA-3072,Classical,3,162.7605383992195,105.23842276978846,422,0,1048576,4.230207204818726,0.46527827705576585,0.4322476387023926,0.025714413125446485,384,RSA
RSA-4096,Classical,5,411.6501925587654,268.6446374200145,550,0,1024,6.9996018409729,0.14177587222859972,0.16128110885620117,0.013918141843565523,512,RSA
RSA-4096,Classical,5,411.6501925587654,268.6446374200145,550,0,10240,7.093091011047363,0.7887849263069756,0.1668720245361328,0.02360288091442108,512,RSA
RSA-4096,Classical,5,411.6501925587654,268.6446374200145,550,0,102400,7.157339811325073,0.5026797167156808,0.1975390911102295,0.009815147306328003,512,RSA
RSA-4096,Classical,5,411.6501925587654,268.6446374200145,550,0,1048576,7.454283714294434,0.6364249107452951,0.5013267993927002,0.04139065253995838,512,RSA
ECDSA-256,Classical,1,0.013199210166931152,0.09040164514707524,91,0,1024,0.0567479133605957,0.799957041537777,0.05276036262512207,0.0036958813534835335,70,ECDSA
ECDSA-256,Classical,1,0.013199210166931152,0.09040164514707524,91,0,10240,0.03390169143676758,0.000991556586192135,0.055420637130737305,0.0015326735900480536,70,ECDSA
ECDSA-256,Classical,1,0.013199210166931152,0.09040164514707524,91,0,102400,0.06203866004943848,0.002613521355111125,0.08274602890014648,0.00355163792453218,72,ECDSA
ECDSA-256,Classical,1,0.013199210166931152,0.09040164514707524,91,0,1048576,0.34067797660827637,0.016456537986517618,0.35919928550720215,0.014415690539743889,70,ECDSA
ECDSA-384,Classical,3,0.19734817743301392,0.00615785038158653,120,0,1024,0.30315065383911133,0.002914875204464098,0.5905201435089111,0.0036296592579101302,103,ECDSA
ECDSA-384,Classical,3,0.19734817743301392,0.00615785038158653,120,0,10240,0.3076798915863037,0.0062365214141551165,0.596423864364624,0.0101117282964921,103,ECDSA
ECDSA-384,Classical,3,0.19734817743301392,0.00615785038158653,120,0,102400,0.3375742435455322,0.0076984051496599435,0.6263272762298584,0.027993059260912393,103,ECDSA
ECDSA-384,Classical,3,0.19734817743301392,0.00615785038158653,120,0,1048576,0.6311705112457275,0.008105656515780862,0.9141817092895508,0.011728554277630305,102,ECDSA
ECDSA-521,Classical,5,0.2160050868988037,0.042839573767032416,158,0,1024,0.35667872428894043,0.003511304627487651,0.6089060306549072,0.004966305535868087,138,ECDSA
ECDSA-521,Classical,5,0.2160050868988037,0.042839573767032416,158,0,10240,0.3594937324523926,0.00314189848935672,0.6119368076324463,0.004635643248509357,139,ECDSA
ECDSA-521,Classical,5,0.2160050868988037,0.042839573767032416,158,0,102400,0.40168213844299316,0.11667711929707134,0.6609771251678467,0.19323582887137153,138,ECDSA
ECDSA-521,Classical,5,0.2160050868988037,0.042839573767032416,158,0,1048576,0.706568717956543,0.06632607666885022,0.9643139839172363,0.1036959093254792,138,ECDSA
Ed25519-256,Classical,1,0.0681833028793335,0.048776470484720544,44,0,1024,0.06819844245910645,0.0017669852989434095,0.15015101432800293,0.0034418937049314697,64,Ed25519
Ed25519-256,Classical,1,0.0681833028793335,0.048776470484720544,44,0,10240,0.07938885688781738,0.007248656646114306,0.1579608917236328,0.02366923388660761,64,Ed25519
Ed25519-256,Classical,1,0.0681833028793335,0.048776470484720544,44,0,102400,0.18279170989990234,0.009409678309440348,0.20509862899780273,0.014228846935716103,64,Ed25519
Ed25519-256,Classical,1,0.0681833028793335,0.048776470484720544,44,0,1048576,1.2079546451568604,0.13877799199958873,0.7141387462615967,0.1248297437020168,64,Ed25519
